UNITID,EFBAGE,LINE,LSTUDY,EFAGE01,EFAGE02,EFAGE03,EFAGE04,EFAGE05,EFAGE06,EFAGE07,EFAGE08,EFAGE09
101189,6,4,2,93,89,21,25,182,46,114,114,228
101189,6,4,5,47,105,5,8,152,13,52,113,165
101189,7,999,1,323,639,216,415,962,631,539,1054,1593
101189,7,999,2,143,345,122,287,488,409,265,632,897
101189,7,999,5,180,294,94,128,474,222,274,422,696
101189,8,5,1,100,183,38,99,283,137,138,282,420
101189,8,5,2,36,90,28,79,126,107,64,169,233
101189,8,5,5,64,93,10,20,157,30,74,113,187
101189,9,6,1,68,121,43,80,189,123,111,201,312
101189,9,6,2,25,67,25,58,92,83,50,125,175
101189,9,6,5,43,54,18,22,97,40,61,76,137
101189,10,7,1,46,106,36,69,152,105,82,175,257
101189,10,7,2,27,65,19,53,92,72,46,118,164
101189,10,7,5,19,41,17,16,60,33,36,57,93
101189,11,8,1,73,166,57,110,239,167,130,276,406
101189,11,8,2,41,87,32,64,128,96,73,151,224
101189,11,8,5,32,79,25,46,111,71,57,125,182
101189,12,9,1,35,62,40,55,97,95,75,117,192
101189,12,9,2,14,36,18,31,50,49,32,67,99
101189,12,9,5,21,26,22,24,47,46,43,50,93
101189,13,10,1,1,1,2,2,2,4,3,3,6
101189,13,10,2,0,0,0,2,0,2,0,2,2
101189,13,10,5,1,1,2,0,2,2,3,1,4
101240,1,412,1,834,1082,683,1394,1916,2077,1517,2476,3993
101240,1,112,2,834,1082,683,1394,1916,2077,1517,2476,3993
101240,2,999,1,575,770,496,852,1345,1348,1071,1622,2693
101240,2,999,2,575,770,496,852,1345,1348,1071,1622,2693
101240,3,1,1,4,2,151,213,6,364,155,215,370
101240,3,1,2,4,2,151,213,6,364,155,215,370
101240,4,2,1,308,417,136,179,725,315,444,596,1040
101240,4,2,2,308,417,136,179,725,315,444,596,1040
101240,5,3,1,178,221,112,241,399,353,290,462,752
101240,5,3,2,178,221,112,241,399,353,290,462,752
101240,6,4,1,85,130,97,219,215,316,182,349,531
101240,6,4,2,85,130,97,219,215,316,182,349,531
101240,7,999,1,259,312,187,542,571,729,446,854,1300
101240,7,999,2,259,312,187,542,571,729,446,854,1300
101240,8,5,1,71,133,65,204,204,269,136,337,473
101240,8,5,2,71,133,65,204,204,269,136,337,473
101240,9,6,1,53,59,52,129,112,181,105,188,293
101240,9,6,2,53,59,52,129,112,181,105,188,293
101240,10,7,1,46,52,22,91,98,113,68,143,211
101240,10,7,2,46,52,22,91,98,113,68,143,211
101240,11,8,1,60,43,26,84,103,110,86,127,213
101240,11,8,2,60,43,26,84,103,110,86,127,213
101240,12,9,1,25,25,15,32,50,47,40,57,97
101240,12,9,2,25,25,15,32,50,47,40,57,97
101240,13,10,1,4,0,7,2,4,9,11,2,13
101240,13,10,2,4,0,7,2,4,9,11,2,13
101286,1,412,1,426,789,773,1693,1215,2466,1199,2482,3681
101286,1,112,2,426,789,773,1693,1215,2466,1199,2482,3681
101286,2,999,1,335,585,591,1030,920,1621,926,1615,2541
101286,2,999,2,335,585,591,1030,920,1621,926,1615,2541
101286,3,1,1,2,3,219,292,5,511,221,295,516
101286,3,1,2,2,3,219,292,5,511,221,295,516
101286,4,2,1,186,309,166,260,495,426,352,569,921
101286,4,2,2,186,309,166,260,495,426,352,569,921
101286,5,3,1,101,181,118,259,282,377,219,440,659
101286,5,3,2,101,181,118,259,282,377,219,440,659
101286,6,4,1,46,92,88,219,138,307,134,311,445
101286,6,4,2,46,92,88,219,138,307,134,311,445
101286,7,999,1,91,204,182,663,295,845,273,867,1140
101286,7,999,2,91,204,182,663,295,845,273,867,1140
101286,8,5,1,24,72,46,231,96,277,70,303,373
101286,8,5,2,24,72,46,231,96,277,70,303,373
101286,9,6,1,18,57,48,148,75,196,66,205,271
101286,9,6,2,18,57,48,148,75,196,66,205,271
101286,10,7,1,17,35,30,117,52,147,47,152,199
101286,10,7,2,17,35,30,117,52,147,47,152,199
101286,11,8,1,21,28,36,125,49,161,57,153,210
101286,11,8,2,21,28,36,125,49,161,57,153,210
101286,12,9,1,11,11,20,39,22,59,31,50,81
101286,12,9,2,11,11,20,39,22,59,31,50,81
101286,13,10,1,0,1,2,3,1,5,2,4,6
101286,13,10,2,0,1,2,3,1,5,2,4,6
101295,1,412,1,850,1499,750,1664,2349,2414,1600,3163,4763
101295,1,112,2,850,1499,750,1664,2349,2414,1600,3163,4763
101295,2,999,1,716,1250,570,1129,1966,1699,1286,2379,3665
101295,2,999,2,716,1250,570,1129,1966,1699,1286,2379,3665
101295,3,1,1,34,51,126,202,85,328,160,253,413
101295,3,1,2,34,51,126,202,85,328,160,253,413
101295,4,2,1,370,647,168,301,1017,469,538,948,1486
101295,4,2,2,370,647,168,301,1017,469,538,948,1486
101295,5,3,1,233,370,171,352,603,523,404,722,1126
101295,5,3,2,233,370,171,352,603,523,404,722,1126
101295,6,4,1,79,182,105,274,261,379,184,456,640
101295,6,4,2,79,182,105,274,261,379,184,456,640
101295,7,999,1,134,249,180,535,383,715,314,784,1098
101295,7,999,2,134,249,180,535,383,715,314,784,1098
101295,8,5,1,57,123,71,221,180,292,128,344,472
101295,8,5,2,57,123,71,221,180,292,128,344,472
101295,9,6,1,29,57,39,125,86,164,68,182,250
101295,9,6,2,29,57,39,125,86,164,68,182,250
101295,10,7,1,21,26,27,62,47,89,48,88,136
101295,10,7,2,21,26,27,62,47,89,48,88,136
101295,11,8,1,17,38,25,88,55,113,42,126,168
101295,11,8,2,17,38,25,88,55,113,42,126,168
101295,12,9,1,9,5,16,37,14,53,25,42,67
101295,12,9,2,9,5,16,37,14,53,25,42,67
101295,13,10,1,1,0,2,2,1,4,3,2,5
101295,13,10,2,1,0,2,2,1,4,3,2,5
101301,1,412,1,179,279,279,579,458,858,458,858,1316
101301,1,112,2,179,279,279,579,458,858,458,858,1316
101301,2,999,1,168,214,257,350,382,607,425,564,989
101301,2,999,2,168,214,257,350,382,607,425,564,989
101301,3,1,1,3,1,146,164,4,310,149,165,314
101301,3,1,2,3,1,146,164,4,310,149,165,314
101301,4,2,1,90,115,68,73,205,141,158,188,346
101301,4,2,2,90,115,68,73,205,141,158,188,346
101301,5,3,1,62,67,31,51,129,82,93,118,211
101301,5,3,2,62,67,31,51,129,82,93,118,211
101301,6,4,1,13,31,12,62,44,74,25,93,118
101301,6,4,2,13,31,12,62,44,74,25,93,118
101301,7,999,1,11,65,22,229,76,251,33,294,327
101301,7,999,2,11,65,22,229,76,251,33,294,327
101301,8,5,1,6,29,7,85,35,92,13,114,127
101301,8,5,2,6,29,7,85,35,92,13,114,127
101301,9,6,1,0,13,3,61,13,64,3,74,77
101301,9,6,2,0,13,3,61,13,64,3,74,77
101301,10,7,1,0,15,4,40,15,44,4,55,59
101301,10,7,2,0,15,4,40,15,44,4,55,59
101301,11,8,1,4,8,4,33,12,37,8,41,49
101301,11,8,2,4,8,4,33,12,37,8,41,49
101301,12,9,1,1,0,4,10,1,14,5,10,15
101301,12,9,2,1,0,4,10,1,14,5,10,15
101435,1,412,1,428,361,35,96,789,131,463,457,920
101435,1,112,2,428,361,35,96,789,131,463,457,920
101435,2,999,1,423,350,16,25,773,41,439,375,814
101435,2,999,2,423,350,16,25,773,41,439,375,814
101435,3,1,1,2,3,0,0,5,0,2,3,5
101435,3,1,2,2,3,0,0,5,0,2,3,5
101435,4,2,1,111,92,0,0,203,0,111,92,203
101435,4,2,2,111,92,0,0,203,0,111,92,203
101435,5,3,1,262,238,2,11,500,13,264,249,513
101435,5,3,2,262,238,2,11,500,13,264,249,513
101435,6,4,1,48,17,14,14,65,28,62,31,93
101435,6,4,2,48,17,14,14,65,28,62,31,93
101435,7,999,1,5,11,19,71,16,90,24,82,106
101435,7,999,2,5,11,19,71,16,90,24,82,106
101435,8,5,1,2,2,6,24,4,30,8,26,34
101435,8,5,2,2,2,6,24,4,30,8,26,34
101435,9,6,1,3,2,7,15,5,22,10,17,27
101435,9,6,2,3,2,7,15,5,22,10,17,27
101435,10,7,1,0,0,3,9,0,12,3,9,12
101435,10,7,2,0,0,3,9,0,12,3,9,12
101435,11,8,1,0,6,1,12,6,13,1,18,19
101435,11,8,2,0,6,1,12,6,13,1,18,19
101435,12,9,1,0,1,1,10,1,11,1,11,12
101435,12,9,2,0,1,1,10,1,11,1,11,12
101435,13,10,1,0,0,1,1,0,2,1,1,2
101435,13,10,2,0,0,1,1,0,2,1,1,2
101462,1,412,1,103,149,238,335,252,573,341,484,825
101462,1,112,2,103,149,238,335,252,573,341,484,825
101462,2,999,1,56,66,189,176,122,365,245,242,487
101462,2,999,2,56,66,189,176,122,365,245,242,487
101462,3,1,1,1,0,82,104,1,186,83,104,187
101462,3,1,2,1,0,82,104,1,186,83,104,187
101462,4,2,1,20,24,39,24,44,63,59,48,107
101462,4,2,2,20,24,39,24,44,63,59,48,107
101462,5,3,1,23,25,31,13,48,44,54,38,92
101462,5,3,2,23,25,31,13,48,44,54,38,92
101462,6,4,1,12,17,37,35,29,72,49,52,101
101462,6,4,2,12,17,37,35,29,72,49,52,101
101462,7,999,1,47,83,49,159,130,208,96,242,338
101462,7,999,2,47,83,49,159,130,208,96,242,338
101462,8,5,1,17,33,19,57,50,76,36,90,126
101462,8,5,2,17,33,19,57,50,76,36,90,126
101462,9,6,1,8,18,11,23,26,34,19,41,60
101462,9,6,2,8,18,11,23,26,34,19,41,60
101462,10,7,1,10,12,8,33,22,41,18,45,63
101462,10,7,2,10,12,8,33,22,41,18,45,63
101462,11,8,1,6,10,6,30,16,36,12,40,52
101462,11,8,2,6,10,6,30,16,36,12,40,52
101462,12,9,1,6,9,5,16,15,21,11,25,36
101462,12,9,2,6,9,5,16,15,21,11,25,36
101462,13,10,1,0,1,0,0,1,0,0,1,1
101462,13,10,2,0,1,0,0,1,0,0,1,1
101471,1,412,1,199,50,115,35,249,150,314,85,399
101471,1,112,2,199,50,115,35,249,150,314,85,399
101471,2,999,1,30,4,16,2,34,18,46,6,52
101471,2,999,2,30,4,16,2,34,18,46,6,52
101471,4,2,1,1,0,1,0,1,1,2,0,2
101471,4,2,2,1,0,1,0,1,1,2,0,2
101471,5,3,1,11,2,4,0,13,4,15,2,17
101471,5,3,2,11,2,4,0,13,4,15,2,17
101471,6,4,1,18,2,11,2,20,13,29,4,33
101471,6,4,2,18,2,11,2,20,13,29,4,33
101471,7,999,1,169,46,99,33,215,132,268,79,347
101471,7,999,2,169,46,99,33,215,132,268,79,347
101471,8,5,1,33,11,19,7,44,26,52,18,70
101471,8,5,2,33,11,19,7,44,26,52,18,70
101471,9,6,1,30,12,18,9,42,27,48,21,69
101471,9,6,2,30,12,18,9,42,27,48,21,69
101471,10,7,1,36,9,23,7,45,30,59,16,75
101471,10,7,2,36,9,23,7,45,30,59,16,75
101471,11,8,1,43,10,28,8,53,36,71,18,89
101471,11,8,2,43,10,28,8,53,36,71,18,89
101471,12,9,1,27,3,11,2,30,13,38,5,43
101471,12,9,2,27,3,11,2,30,13,38,5,43
101471,13,10,1,0,1,0,0,1,0,0,1,1
101471,13,10,2,0,1,0,0,1,0,0,1,1
101480,1,412,1,2613,3871,971,1783,6484,2754,3584,5654,9238
101480,1,112,2,2457,3574,631,1085,6031,1716,3088,4659,7747
101480,1,312,5,156,297,340,698,453,1038,496,995,1491
101480,2,999,1,2314,3375,485,843,5689,1328,2799,4218,7017
101480,2,999,2,2246,3262,449,755,5508,1204,2695,4017,6712
101480,2,999,5,68,113,36,88,181,124,104,201,305
101480,3,1,1,7,25,240,506,32,746,247,531,778
101480,3,1,2,7,25,240,506,32,746,247,531,778
101480,4,2,1,880,1410,35,41,2290,76,915,1451,2366
101480,4,2,2,880,1410,35,41,2290,76,915,1451,2366
101480,5,3,1,872,1294,46,72,2166,118,918,1366,2284
101480,5,3,2,871,1287,45,70,2158,115,916,1357,2273
101480,5,3,5,1,7,1,2,8,3,2,9,11
101480,6,4,1,555,646,164,224,1201,388,719,870,1589
101480,6,4,2,488,540,129,138,1028,267,617,678,1295
101480,6,4,5,67,106,35,86,173,121,102,192,294
101480,7,999,1,296,495,486,940,791,1426,782,1435,2217
101480,7,999,2,208,311,182,330,519,512,390,641,1031
101480,7,999,5,88,184,304,610,272,914,392,794,1186
101480,8,5,1,148,217,159,232,365,391,307,449,756
101480,8,5,2,114,139,66,90,253,156,180,229,409
101480,8,5,5,34,78,93,142,112,235,127,220,347
101480,9,6,1,73,109,96,168,182,264,169,277,446
101480,9,6,2,46,75,43,64,121,107,89,139,228
101480,9,6,5,27,34,53,104,61,157,80,138,218
101480,10,7,1,42,67,79,192,109,271,121,259,380
101480,10,7,2,26,38,20,68,64,88,46,106,152
101480,10,7,5,16,29,59,124,45,183,75,153,228
101480,11,8,1,28,75,99,251,103,350,127,326,453
101480,11,8,2,18,39,30,75,57,105,48,114,162
101480,11,8,5,10,36,69,176,46,245,79,212,291
101480,12,9,1,4,26,50,93,30,143,54,119,173
101480,12,9,2,4,19,21,31,23,52,25,50,75
101480,12,9,5,0,7,29,62,7,91,29,69,98
101480,13,10,1,1,1,3,4,2,7,4,5,9
101480,13,10,2,0,1,2,2,1,4,2,3,5
101480,13,10,5,1,0,1,2,1,3,2,2,4
101480,14,11,1,3,1,0,0,4,0,3,1,4
101480,14,11,2,3,1,0,0,4,0,3,1,4
101505,1,412,1,930,1521,2133,3942,2451,6075,3063,5463,8526
101505,1,112,2,930,1521,2133,3942,2451,6075,3063,5463,8526
101505,2,999,1,759,1180,1680,2781,1939,4461,2439,3961,6400
101505,2,999,2,759,1180,1680,2781,1939,4461,2439,3961,6400
101505,3,1,1,5,20,607,1077,25,1684,612,1097,1709
101505,3,1,2,5,20,607,1077,25,1684,612,1097,1709
101505,4,2,1,405,628,499,614,1033,1113,904,1242,2146
101505,4,2,2,405,628,499,614,1033,1113,904,1242,2146
101505,5,3,1,245,344,295,566,589,861,540,910,1450
101505,5,3,2,245,344,295,566,589,861,540,910,1450
101505,6,4,1,104,188,279,524,292,803,383,712,1095
101505,6,4,2,104,188,279,524,292,803,383,712,1095
101505,7,999,1,171,341,453,1161,512,1614,624,1502,2126
101505,7,999,2,171,341,453,1161,512,1614,624,1502,2126
101505,8,5,1,82,158,207,480,240,687,289,638,927
101505,8,5,2,82,158,207,480,240,687,289,638,927
101505,9,6,1,48,81,109,267,129,376,157,348,505
101505,9,6,2,48,81,109,267,129,376,157,348,505
101505,10,7,1,21,40,54,153,61,207,75,193,268
101505,10,7,2,21,40,54,153,61,207,75,193,268
101505,11,8,1,15,43,53,188,58,241,68,231,299
101505,11,8,2,15,43,53,188,58,241,68,231,299
101505,12,9,1,4,17,26,72,21,98,30,89,119
101505,12,9,2,4,17,26,72,21,98,30,89,119
101505,13,10,1,1,2,4,1,3,5,5,3,8
101505,13,10,2,1,2,4,1,3,5,5,3,8
101514,1,412,1,1173,1385,2460,3260,2558,5720,3633,4645,8278
101514,1,112,2,1173,1385,2460,3260,2558,5720,3633,4645,8278
101514,2,999,1,961,1149,1777,2136,2110,3913,2738,3285,6023
101514,2,999,2,961,1149,1777,2136,2110,3913,2738,3285,6023
101514,3,1,1,12,17,540,561,29,1101,552,578,1130
101514,3,1,2,12,17,540,561,29,1101,552,578,1130
101514,4,2,1,492,647,478,522,1139,1000,970,1169,2139
101514,4,2,2,492,647,478,522,1139,1000,970,1169,2139
101514,5,3,1,329,337,431,554,666,985,760,891,1651
101514,5,3,2,329,337,431,554,666,985,760,891,1651
101514,6,4,1,128,148,328,499,276,827,456,647,1103
101514,6,4,2,128,148,328,499,276,827,456,647,1103
101514,7,999,1,212,236,683,1124,448,1807,895,1360,2255
101514,7,999,2,212,236,683,1124,448,1807,895,1360,2255
101514,8,5,1,112,119,280,401,231,681,392,520,912
101514,8,5,2,112,119,280,401,231,681,392,520,912
101514,9,6,1,53,54,166,268,107,434,219,322,541
101514,9,6,2,53,54,166,268,107,434,219,322,541
101514,10,7,1,16,29,94,177,45,271,110,206,316
101514,10,7,2,16,29,94,177,45,271,110,206,316
101514,11,8,1,23,26,88,173,49,261,111,199,310
101514,11,8,2,23,26,88,173,49,261,111,199,310
101514,12,9,1,8,8,48,86,16,134,56,94,150
101514,12,9,2,8,8,48,86,16,134,56,94,150
101514,13,10,1,0,0,7,19,0,26,7,19,26
101514,13,10,2,0,0,7,19,0,26,7,19,26
101569,1,412,1,458,740,502,1123,1198,1625,960,1863,2823
101569,1,112,2,458,740,502,1123,1198,1625,960,1863,2823
101569,2,999,1,390,571,352,641,961,993,742,1212,1954
101569,2,999,2,390,571,352,641,961,993,742,1212,1954
101569,3,1,1,0,3,40,96,3,136,40,99,139
101569,3,1,2,0,3,40,96,3,136,40,99,139
101569,4,2,1,235,331,117,157,566,274,352,488,840
101569,4,2,2,235,331,117,157,566,274,352,488,840
101569,5,3,1,117,157,111,202,274,313,228,359,587
101569,5,3,2,117,157,111,202,274,313,228,359,587
101569,6,4,1,38,80,84,186,118,270,122,266,388
101569,6,4,2,38,80,84,186,118,270,122,266,388
101569,7,999,1,68,169,150,482,237,632,218,651,869
101569,7,999,2,68,169,150,482,237,632,218,651,869
101569,8,5,1,32,54,70,180,86,250,102,234,336
101569,8,5,2,32,54,70,180,86,250,102,234,336
101569,9,6,1,8,48,22,106,56,128,30,154,184
101569,9,6,2,8,48,22,106,56,128,30,154,184
101569,10,7,1,11,19,23,80,30,103,34,99,133
101569,10,7,2,11,19,23,80,30,103,34,99,133
101569,11,8,1,9,36,23,82,45,105,32,118,150
101569,11,8,2,9,36,23,82,45,105,32,118,150
101569,12,9,1,7,9,7,28,16,35,14,37,51
101569,12,9,2,7,9,7,28,16,35,14,37,51
101569,13,10,1,1,3,5,6,4,11,6,9,15
101569,13,10,2,1,3,5,6,4,11,6,9,15
101587,1,412,1,1152,3843,294,445,4995,739,1446,4288,5734
101587,1,112,2,561,1214,206,267,1775,473,767,1481,2248
101587,1,312,5,591,2629,88,178,3220,266,679,2807,3486
101587,2,999,1,543,1110,169,195,1653,364,712,1305,2017
101587,2,999,2,457,742,161,178,1199,339,618,920,1538
101587,2,999,5,86,368,8,17,454,25,94,385,479
101587,3,1,1,1,7,9,14,8,23,10,21,31
101587,3,1,2,1,7,9,14,8,23,10,21,31
101587,4,2,1,187,255,12,26,442,38,199,281,480
101587,4,2,2,187,255,12,26,442,38,199,281,480
101587,5,3,1,175,339,64,85,514,149,239,424,663
101587,5,3,2,173,331,64,85,504,149,237,416,653
101587,5,3,5,2,8,0,0,10,0,2,8,10
101587,6,4,1,180,509,84,70,689,154,264,579,843
101587,6,4,2,96,149,76,53,245,129,172,202,374
101587,6,4,5,84,360,8,17,444,25,92,377,469
101587,7,999,1,506,2728,125,250,3234,375,631,2978,3609
101587,7,999,2,104,472,45,89,576,134,149,561,710
101587,7,999,5,402,2256,80,161,2658,241,482,2417,2899
101587,8,5,1,202,843,43,67,1045,110,245,910,1155
101587,8,5,2,33,152,19,32,185,51,52,184,236
101587,8,5,5,169,691,24,35,860,59,193,726,919
101587,9,6,1,42,570,28,50,612,78,70,620,690
101587,9,6,2,24,126,7,18,150,25,31,144,175
101587,9,6,5,18,444,21,32,462,53,39,476,515
101587,10,7,1,87,426,21,38,513,59,108,464,572
101587,10,7,2,19,76,8,11,95,19,27,87,114
101587,10,7,5,68,350,13,27,418,40,81,377,458
101587,11,8,1,139,668,26,68,807,94,165,736,901
101587,11,8,2,24,87,9,20,111,29,33,107,140
101587,11,8,5,115,581,17,48,696,65,132,629,761
101587,12,9,1,35,217,7,27,252,34,42,244,286
101587,12,9,2,4,30,2,8,34,10,6,38,44
101587,12,9,5,31,187,5,19,218,24,36,206,242
101587,13,10,1,1,4,0,0,5,0,1,4,5
101587,13,10,2,0,1,0,0,1,0,0,1,1
101587,13,10,5,1,3,0,0,4,0,1,3,4
101587,14,11,1,103,5,0,0,108,0,103,5,108
101587,14,11,5,103,5,0,0,108,0,103,5,108
101602,1,412,1,298,460,432,476,758,908,730,936,1666
101602,1,112,2,298,460,432,476,758,908,730,936,1666
101602,2,999,1,267,390,408,351,657,759,675,741,1416
101602,2,999,2,267,390,408,351,657,759,675,741,1416
101602,3,1,1,2,5,239,169,7,408,241,174,415
101602,3,1,2,2,5,239,169,7,408,241,174,415
101602,4,2,1,156,235,122,84,391,206,278,319,597
101602,4,2,2,156,235,122,84,391,206,278,319,597
101602,5,3,1,86,113,35,53,199,88,121,166,287
101602,5,3,2,86,113,35,53,199,88,121,166,287
101602,6,4,1,23,37,12,45,60,57,35,82,117
101602,6,4,2,23,37,12,45,60,57,35,82,117
101602,7,999,1,31,70,24,125,101,149,55,195,250
101602,7,999,2,31,70,24,125,101,149,55,195,250
101602,8,5,1,14,30,11,43,44,54,25,73,98
101602,8,5,2,14,30,11,43,44,54,25,73,98
101602,9,6,1,8,8,6,32,16,38,14,40,54
101602,9,6,2,8,8,6,32,16,38,14,40,54
101602,10,7,1,5,20,3,18,25,21,8,38,46
101602,10,7,2,5,20,3,18,25,21,8,38,46
101602,11,8,1,2,9,3,25,11,28,5,34,39
101602,11,8,2,2,9,3,25,11,28,5,34,39
101602,12,9,1,2,3,1,7,5,8,3,10,13
101602,12,9,2,2,3,1,7,5,8,3,10,13
101648,1,412,1,285,115,0,1,400,1,285,116,401
101648,1,112,2,285,115,0,1,400,1,285,116,401
101648,2,999,1,284,115,0,1,399,1,284,116,400
101648,2,999,2,284,115,0,1,399,1,284,116,400
101648,3,1,1,2,0,0,0,2,0,2,0,2
101648,3,1,2,2,0,0,0,2,0,2,0,2
101648,4,2,1,192,78,0,0,270,0,192,78,270
101648,4,2,2,192,78,0,0,270,0,192,78,270
101648,5,3,1,87,35,0,1,122,1,87,36,123
101648,5,3,2,87,35,0,1,122,1,87,36,123
101648,6,4,1,3,2,0,0,5,0,3,2,5
101648,6,4,2,3,2,0,0,5,0,3,2,5
101648,7,999,1,1,0,0,0,1,0,1,0,1
101648,7,999,2,1,0,0,0,1,0,1,0,1
101648,9,6,1,1,0,0,0,1,0,1,0,1
101648,9,6,2,1,0,0,0,1,0,1,0,1
101709,1,412,1,738,1409,135,318,2147,453,873,1727,2600
101709,1,112,2,715,1283,75,155,1998,230,790,1438,2228
101709,1,312,5,23,126,60,163,149,223,83,289,372
101709,2,999,1,697,1301,63,150,1998,213,760,1451,2211
101709,2,999,2,683,1221,51,114,1904,165,734,1335,2069
101709,2,999,5,14,80,12,36,94,48,26,116,142
101709,3,1,1,1,8,7,22,9,29,8,30,38
101709,3,1,2,1,8,7,22,9,29,8,30,38
101709,4,2,1,290,510,7,19,800,26,297,529,826
101709,4,2,2,290,510,7,19,800,26,297,529,826
101709,5,3,1,271,534,15,24,805,39,286,558,844
101709,5,3,2,270,530,15,24,800,39,285,554,839
101709,5,3,5,1,4,0,0,5,0,1,4,5
101709,6,4,1,135,249,34,85,384,119,169,334,503
101709,6,4,2,122,173,22,49,295,71,144,222,366
101709,6,4,5,13,76,12,36,89,48,25,112,137
101709,7,999,1,41,108,72,168,149,240,113,276,389
101709,7,999,2,32,62,24,41,94,65,56,103,159
101709,7,999,5,9,46,48,127,55,175,57,173,230
101709,8,5,1,26,69,29,51,95,80,55,120,175
101709,8,5,2,21,39,11,16,60,27,32,55,87
101709,8,5,5,5,30,18,35,35,53,23,65,88
101709,9,6,1,7,11,18,37,18,55,25,48,73
101709,9,6,2,5,6,6,9,11,15,11,15,26
101709,9,6,5,2,5,12,28,7,40,14,33,47
101709,10,7,1,5,9,3,26,14,29,8,35,43
101709,10,7,2,4,7,0,3,11,3,4,10,14
101709,10,7,5,1,2,3,23,3,26,4,25,29
101709,11,8,1,2,12,16,38,14,54,18,50,68
101709,11,8,2,2,5,6,8,7,14,8,13,21
101709,11,8,5,0,7,10,30,7,40,10,37,47
101709,12,9,1,1,7,6,16,8,22,7,23,30
101709,12,9,2,0,5,1,5,5,6,1,10,11
101709,12,9,5,1,2,5,11,3,16,6,13,19
101736,1,412,1,441,640,905,1374,1081,2279,1346,2014,3360
101736,1,112,2,441,640,905,1374,1081,2279,1346,2014,3360
101736,2,999,1,397,537,794,907,934,1701,1191,1444,2635
101736,2,999,2,397,537,794,907,934,1701,1191,1444,2635
101736,3,1,1,3,6,374,404,9,778,377,410,787
101736,3,1,2,3,6,374,404,9,778,377,410,787
101736,4,2,1,237,324,221,201,561,422,458,525,983
101736,4,2,2,237,324,221,201,561,422,458,525,983
101736,5,3,1,125,151,112,122,276,234,237,273,510
101736,5,3,2,125,151,112,122,276,234,237,273,510
101736,6,4,1,32,56,87,180,88,267,119,236,355
101736,6,4,2,32,56,87,180,88,267,119,236,355
101736,7,999,1,44,103,110,357,147,467,154,460,614
101736,7,999,2,44,103,110,357,147,467,154,460,614
101736,8,5,1,24,42,55,153,66,208,79,195,274
101736,8,5,2,24,42,55,153,66,208,79,195,274
101736,9,6,1,6,30,20,90,36,110,26,120,146
101736,9,6,2,6,30,20,90,36,110,26,120,146
101736,10,7,1,5,15,8,45,20,53,13,60,73
101736,10,7,2,5,15,8,45,20,53,13,60,73
101736,11,8,1,4,14,17,51,18,68,21,65,86
101736,11,8,2,4,14,17,51,18,68,21,65,86
101736,12,9,1,4,2,8,16,6,24,12,18,30
101736,12,9,2,4,2,8,16,6,24,12,18,30
101736,13,10,1,1,0,2,2,1,4,3,2,5
101736,13,10,2,1,0,2,2,1,4,3,2,5
101736,14,11,1,0,0,1,110,0,111,1,110,111
101736,14,11,2,0,0,1,110,0,111,1,110,111
