UNITID,EFBAGE,LINE,LSTUDY,EFAGE01,EFAGE02,EFAGE03,EFAGE04,EFAGE05,EFAGE06,EFAGE07,EFAGE08,EFAGE09
107521,6,4,2,9,14,6,24,23,30,15,38,53
107521,7,999,1,26,144,22,78,170,100,48,222,270
107521,7,999,2,26,144,22,78,170,100,48,222,270
107521,8,5,1,2,45,6,30,47,36,8,75,83
107521,8,5,2,2,45,6,30,47,36,8,75,83
107521,9,6,1,11,47,7,19,58,26,18,66,84
107521,9,6,2,11,47,7,19,58,26,18,66,84
107521,10,7,1,6,21,2,13,27,15,8,34,42
107521,10,7,2,6,21,2,13,27,15,8,34,42
107521,11,8,1,5,21,7,11,26,18,12,32,44
107521,11,8,2,5,21,7,11,26,18,12,32,44
107521,12,9,1,2,10,0,5,12,5,2,15,17
107521,12,9,2,2,10,0,5,12,5,2,15,17
107558,1,412,1,417,409,1,9,826,10,418,418,836
107558,1,112,2,417,409,1,9,826,10,418,418,836
107558,2,999,1,407,405,0,7,812,7,407,412,819
107558,2,999,2,407,405,0,7,812,7,407,412,819
107558,3,1,1,3,11,0,1,14,1,3,12,15
107558,3,1,2,3,11,0,1,14,1,3,12,15
107558,4,2,1,141,191,0,1,332,1,141,192,333
107558,4,2,2,141,191,0,1,332,1,141,192,333
107558,5,3,1,209,169,0,3,378,3,209,172,381
107558,5,3,2,209,169,0,3,378,3,209,172,381
107558,6,4,1,54,34,0,2,88,2,54,36,90
107558,6,4,2,54,34,0,2,88,2,54,36,90
107558,7,999,1,10,4,1,2,14,3,11,6,17
107558,7,999,2,10,4,1,2,14,3,11,6,17
107558,8,5,1,9,3,0,1,12,1,9,4,13
107558,8,5,2,9,3,0,1,12,1,9,4,13
107558,9,6,1,1,1,0,0,2,0,1,1,2
107558,9,6,2,1,1,0,0,2,0,1,1,2
107558,10,7,1,0,0,0,1,0,1,0,1,1
107558,10,7,2,0,0,0,1,0,1,0,1,1
107558,11,8,1,0,0,1,0,0,1,1,0,1
107558,11,8,2,0,0,1,0,0,1,1,0,1
107585,1,412,1,399,661,262,514,1060,776,661,1175,1836
107585,1,112,2,399,661,262,514,1060,776,661,1175,1836
107585,2,999,1,314,509,188,293,823,481,502,802,1304
107585,2,999,2,314,509,188,293,823,481,502,802,1304
107585,3,1,1,11,28,56,86,39,142,67,114,181
107585,3,1,2,11,28,56,86,39,142,67,114,181
107585,4,2,1,211,311,40,58,522,98,251,369,620
107585,4,2,2,211,311,40,58,522,98,251,369,620
107585,5,3,1,64,106,49,68,170,117,113,174,287
107585,5,3,2,64,106,49,68,170,117,113,174,287
107585,6,4,1,28,64,43,81,92,124,71,145,216
107585,6,4,2,28,64,43,81,92,124,71,145,216
107585,7,999,1,85,152,74,221,237,295,159,373,532
107585,7,999,2,85,152,74,221,237,295,159,373,532
107585,8,5,1,37,63,26,92,100,118,63,155,218
107585,8,5,2,37,63,26,92,100,118,63,155,218
107585,9,6,1,28,45,15,60,73,75,43,105,148
107585,9,6,2,28,45,15,60,73,75,43,105,148
107585,10,7,1,12,19,11,30,31,41,23,49,72
107585,10,7,2,12,19,11,30,31,41,23,49,72
107585,11,8,1,6,20,17,31,26,48,23,51,74
107585,11,8,2,6,20,17,31,26,48,23,51,74
107585,12,9,1,2,5,4,8,7,12,6,13,19
107585,12,9,2,2,5,4,8,7,12,6,13,19
107585,13,10,1,0,0,1,0,0,1,1,0,1
107585,13,10,2,0,0,1,0,0,1,1,0,1
107600,1,412,1,234,465,43,57,699,100,277,522,799
107600,1,112,2,234,465,43,57,699,100,277,522,799
107600,2,999,1,204,419,39,42,623,81,243,461,704
107600,2,999,2,204,419,39,42,623,81,243,461,704
107600,3,1,1,10,13,0,2,23,2,10,15,25
107600,3,1,2,10,13,0,2,23,2,10,15,25
107600,4,2,1,76,160,15,14,236,29,91,174,265
107600,4,2,2,76,160,15,14,236,29,91,174,265
107600,5,3,1,78,184,17,13,262,30,95,197,292
107600,5,3,2,78,184,17,13,262,30,95,197,292
107600,6,4,1,40,62,7,13,102,20,47,75,122
107600,6,4,2,40,62,7,13,102,20,47,75,122
107600,7,999,1,30,46,4,15,76,19,34,61,95
107600,7,999,2,30,46,4,15,76,19,34,61,95
107600,8,5,1,12,19,3,4,31,7,15,23,38
107600,8,5,2,12,19,3,4,31,7,15,23,38
107600,9,6,1,8,10,0,2,18,2,8,12,20
107600,9,6,2,8,10,0,2,18,2,8,12,20
107600,10,7,1,2,3,1,5,5,6,3,8,11
107600,10,7,2,2,3,1,5,5,6,3,8,11
107600,11,8,1,4,12,0,2,16,2,4,14,18
107600,11,8,2,4,12,0,2,16,2,4,14,18
107600,12,9,1,4,2,0,1,6,1,4,3,7
107600,12,9,2,4,2,0,1,6,1,4,3,7
107600,13,10,1,0,0,0,1,0,1,0,1,1
107600,13,10,2,0,0,0,1,0,1,0,1,1
107619,1,412,1,159,300,235,399,459,634,394,699,1093
107619,1,112,2,159,300,235,399,459,634,394,699,1093
107619,2,999,1,136,207,224,315,343,539,360,522,882
107619,2,999,2,136,207,224,315,343,539,360,522,882
107619,3,1,1,50,70,192,251,120,443,242,321,563
107619,3,1,2,50,70,192,251,120,443,242,321,563
107619,4,2,1,64,81,21,33,145,54,85,114,199
107619,4,2,2,64,81,21,33,145,54,85,114,199
107619,5,3,1,10,23,6,16,33,22,16,39,55
107619,5,3,2,10,23,6,16,33,22,16,39,55
107619,6,4,1,12,33,5,15,45,20,17,48,65
107619,6,4,2,12,33,5,15,45,20,17,48,65
107619,7,999,1,23,93,11,84,116,95,34,177,211
107619,7,999,2,23,93,11,84,116,95,34,177,211
107619,8,5,1,6,40,5,26,46,31,11,66,77
107619,8,5,2,6,40,5,26,46,31,11,66,77
107619,9,6,1,4,18,3,19,22,22,7,37,44
107619,9,6,2,4,18,3,19,22,22,7,37,44
107619,10,7,1,2,14,1,9,16,10,3,23,26
107619,10,7,2,2,14,1,9,16,10,3,23,26
107619,11,8,1,8,18,1,20,26,21,9,38,47
107619,11,8,2,8,18,1,20,26,21,9,38,47
107619,12,9,1,2,3,1,8,5,9,3,11,14
107619,12,9,2,2,3,1,8,5,9,3,11,14
107619,13,10,1,1,0,0,2,1,2,1,2,3
107619,13,10,2,1,0,0,2,1,2,1,2,3
107664,1,412,1,896,1516,745,1653,2412,2398,1641,3169,4810
107664,1,112,2,896,1516,745,1653,2412,2398,1641,3169,4810
107664,2,999,1,604,953,449,730,1557,1179,1053,1683,2736
107664,2,999,2,604,953,449,730,1557,1179,1053,1683,2736
107664,3,1,1,6,19,104,178,25,282,110,197,307
107664,3,1,2,6,19,104,178,25,282,110,197,307
107664,4,2,1,376,565,125,133,941,258,501,698,1199
107664,4,2,2,376,565,125,133,941,258,501,698,1199
107664,5,3,1,169,229,99,180,398,279,268,409,677
107664,5,3,2,169,229,99,180,398,279,268,409,677
107664,6,4,1,53,140,121,239,193,360,174,379,553
107664,6,4,2,53,140,121,239,193,360,174,379,553
107664,7,999,1,266,503,296,923,769,1219,562,1426,1988
107664,7,999,2,266,503,296,923,769,1219,562,1426,1988
107664,8,5,1,99,213,103,305,312,408,202,518,720
107664,8,5,2,99,213,103,305,312,408,202,518,720
107664,9,6,1,60,127,69,217,187,286,129,344,473
107664,9,6,2,60,127,69,217,187,286,129,344,473
107664,10,7,1,43,70,53,129,113,182,96,199,295
107664,10,7,2,43,70,53,129,113,182,96,199,295
107664,11,8,1,41,66,43,159,107,202,84,225,309
107664,11,8,2,41,66,43,159,107,202,84,225,309
107664,12,9,1,22,22,22,100,44,122,44,122,166
107664,12,9,2,22,22,22,100,44,122,44,122,166
107664,13,10,1,1,5,6,13,6,19,7,18,25
107664,13,10,2,1,5,6,13,6,19,7,18,25
107664,14,11,1,26,60,0,0,86,0,26,60,86
107664,14,11,2,26,60,0,0,86,0,26,60,86
107789,1,412,1,1,100,0,0,101,0,1,100,101
107789,1,112,2,1,100,0,0,101,0,1,100,101
107789,2,999,1,0,81,0,0,81,0,0,81,81
107789,2,999,2,0,81,0,0,81,0,0,81,81
107789,4,2,1,0,37,0,0,37,0,0,37,37
107789,4,2,2,0,37,0,0,37,0,0,37,37
107789,5,3,1,0,28,0,0,28,0,0,28,28
107789,5,3,2,0,28,0,0,28,0,0,28,28
107789,6,4,1,0,16,0,0,16,0,0,16,16
107789,6,4,2,0,16,0,0,16,0,0,16,16
107789,7,999,1,1,19,0,0,20,0,1,19,20
107789,7,999,2,1,19,0,0,20,0,1,19,20
107789,8,5,1,1,8,0,0,9,0,1,8,9
107789,8,5,2,1,8,0,0,9,0,1,8,9
107789,9,6,1,0,4,0,0,4,0,0,4,4
107789,9,6,2,0,4,0,0,4,0,0,4,4
107789,10,7,1,0,5,0,0,5,0,0,5,5
107789,10,7,2,0,5,0,0,5,0,0,5,5
107789,11,8,1,0,2,0,0,2,0,0,2,2
107789,11,8,2,0,2,0,0,2,0,0,2,2
107974,1,412,1,145,385,239,484,530,723,384,869,1253
107974,1,112,2,145,385,239,484,530,723,384,869,1253
107974,2,999,1,114,225,182,284,339,466,296,509,805
107974,2,999,2,114,225,182,284,339,466,296,509,805
107974,3,1,1,7,10,118,120,17,238,125,130,255
107974,3,1,2,7,10,118,120,17,238,125,130,255
107974,4,2,1,74,109,31,45,183,76,105,154,259
107974,4,2,2,74,109,31,45,183,76,105,154,259
107974,5,3,1,22,58,17,54,80,71,39,112,151
107974,5,3,2,22,58,17,54,80,71,39,112,151
107974,6,4,1,11,48,16,65,59,81,27,113,140
107974,6,4,2,11,48,16,65,59,81,27,113,140
107974,7,999,1,31,160,57,200,191,257,88,360,448
107974,7,999,2,31,160,57,200,191,257,88,360,448
107974,8,5,1,9,59,31,64,68,95,40,123,163
107974,8,5,2,9,59,31,64,68,95,40,123,163
107974,9,6,1,6,33,7,59,39,66,13,92,105
107974,9,6,2,6,33,7,59,39,66,13,92,105
107974,10,7,1,4,29,4,30,33,34,8,59,67
107974,10,7,2,4,29,4,30,33,34,8,59,67
107974,11,8,1,9,33,10,37,42,47,19,70,89
107974,11,8,2,9,33,10,37,42,47,19,70,89
107974,12,9,1,3,6,5,8,9,13,8,14,22
107974,12,9,2,3,6,5,8,9,13,8,14,22
107974,13,10,1,0,0,0,2,0,2,0,2,2
107974,13,10,2,0,0,0,2,0,2,0,2,2
107983,1,412,1,1387,1720,456,869,3107,1325,1843,2589,4432
107983,1,112,2,1325,1625,196,301,2950,497,1521,1926,3447
107983,1,312,5,62,95,260,568,157,828,322,663,985
107983,2,999,1,1292,1545,230,351,2837,581,1522,1896,3418
107983,2,999,2,1269,1508,168,226,2777,394,1437,1734,3171
107983,2,999,5,23,37,62,125,60,187,85,162,247
107983,3,1,1,20,29,104,176,49,280,124,205,329
107983,3,1,2,20,29,104,176,49,280,124,205,329
107983,4,2,1,628,742,12,9,1370,21,640,751,1391
107983,4,2,2,628,742,12,9,1370,21,640,751,1391
107983,5,3,1,479,589,17,21,1068,38,496,610,1106
107983,5,3,2,478,586,16,14,1064,30,494,600,1094
107983,5,3,5,1,3,1,7,4,8,2,10,12
107983,6,4,1,165,185,97,145,350,242,262,330,592
107983,6,4,2,143,151,36,27,294,63,179,178,357
107983,6,4,5,22,34,61,118,56,179,83,152,235
107983,7,999,1,95,175,226,518,270,744,321,693,1014
107983,7,999,2,56,117,28,75,173,103,84,192,276
107983,7,999,5,39,58,198,443,97,641,237,501,738
107983,8,5,1,48,77,82,170,125,252,130,247,377
107983,8,5,2,29,49,7,18,78,25,36,67,103
107983,8,5,5,19,28,75,152,47,227,94,180,274
107983,9,6,1,24,44,53,100,68,153,77,144,221
107983,9,6,2,12,24,8,5,36,13,20,29,49
107983,9,6,5,12,20,45,95,32,140,57,115,172
107983,10,7,1,16,28,38,80,44,118,54,108,162
107983,10,7,2,11,24,7,4,35,11,18,28,46
107983,10,7,5,5,4,31,76,9,107,36,80,116
107983,11,8,1,4,18,33,102,22,135,37,120,157
107983,11,8,2,3,14,3,23,17,26,6,37,43
107983,11,8,5,1,4,30,79,5,109,31,83,114
107983,12,9,1,3,8,18,50,11,68,21,58,79
107983,12,9,2,1,6,3,11,7,14,4,17,21
107983,12,9,5,2,2,15,39,4,54,17,41,58
107983,13,10,1,0,0,2,16,0,18,2,16,18
107983,13,10,2,0,0,0,14,0,14,0,14,14
107983,13,10,5,0,0,2,2,0,4,2,2,4
107992,1,412,1,216,249,116,188,465,304,332,437,769
107992,1,112,2,216,249,116,188,465,304,332,437,769
107992,2,999,1,196,181,54,99,377,153,250,280,530
107992,2,999,2,196,181,54,99,377,153,250,280,530
107992,3,1,1,5,6,15,25,11,40,20,31,51
107992,3,1,2,5,6,15,25,11,40,20,31,51
107992,4,2,1,127,117,14,31,244,45,141,148,289
107992,4,2,2,127,117,14,31,244,45,141,148,289
107992,5,3,1,39,33,14,24,72,38,53,57,110
107992,5,3,2,39,33,14,24,72,38,53,57,110
107992,6,4,1,25,25,11,19,50,30,36,44,80
107992,6,4,2,25,25,11,19,50,30,36,44,80
107992,7,999,1,20,68,62,89,88,151,82,157,239
107992,7,999,2,20,68,62,89,88,151,82,157,239
107992,8,5,1,9,29,12,30,38,42,21,59,80
107992,8,5,2,9,29,12,30,38,42,21,59,80
107992,9,6,1,5,14,19,14,19,33,24,28,52
107992,9,6,2,5,14,19,14,19,33,24,28,52
107992,10,7,1,3,10,14,14,13,28,17,24,41
107992,10,7,2,3,10,14,14,13,28,17,24,41
107992,11,8,1,2,10,11,24,12,35,13,34,47
107992,11,8,2,2,10,11,24,12,35,13,34,47
107992,12,9,1,1,5,6,7,6,13,7,12,19
107992,12,9,2,1,5,6,7,6,13,7,12,19
108092,1,412,1,1462,2360,965,1100,3822,2065,2427,3460,5887
108092,1,112,2,1460,2351,953,1066,3811,2019,2413,3417,5830
108092,1,312,5,2,9,12,34,11,46,14,43,57
108092,2,999,1,1247,1941,764,823,3188,1587,2011,2764,4775
108092,2,999,2,1246,1937,764,820,3183,1584,2010,2757,4767
108092,2,999,5,1,4,0,3,5,3,1,7,8
108092,3,1,1,70,90,501,515,160,1016,571,605,1176
108092,3,1,2,70,90,501,515,160,1016,571,605,1176
108092,4,2,1,516,813,75,81,1329,156,591,894,1485
108092,4,2,2,516,813,75,81,1329,156,591,894,1485
108092,5,3,1,451,712,91,99,1163,190,542,811,1353
108092,5,3,2,451,711,91,99,1162,190,542,810,1352
108092,5,3,5,0,1,0,0,1,0,0,1,1
108092,6,4,1,210,326,97,128,536,225,307,454,761
108092,6,4,2,209,323,97,125,532,222,306,448,754
108092,6,4,5,1,3,0,3,4,3,1,6,7
108092,7,999,1,215,419,201,277,634,478,416,696,1112
108092,7,999,2,214,414,189,246,628,435,403,660,1063
108092,7,999,5,1,5,12,31,6,43,13,36,49
108092,8,5,1,101,180,72,82,281,154,173,262,435
108092,8,5,2,100,177,67,73,277,140,167,250,417
108092,8,5,5,1,3,5,9,4,14,6,12,18
108092,9,6,1,52,108,45,58,160,103,97,166,263
108092,9,6,2,52,107,43,50,159,93,95,157,252
108092,9,6,5,0,1,2,8,1,10,2,9,11
108092,10,7,1,28,58,37,47,86,84,65,105,170
108092,10,7,2,28,57,34,41,85,75,62,98,160
108092,10,7,5,0,1,3,6,1,9,3,7,10
108092,11,8,1,25,55,37,56,80,93,62,111,173
108092,11,8,2,25,55,36,49,80,85,61,104,165
108092,11,8,5,0,0,1,7,0,8,1,7,8
108092,12,9,1,8,16,9,26,24,35,17,42,59
108092,12,9,2,8,16,8,25,24,33,16,41,57
108092,12,9,5,0,0,1,1,0,2,1,1,2
108092,13,10,1,1,2,1,8,3,9,2,10,12
108092,13,10,2,1,2,1,8,3,9,2,10,12
108232,1,412,1,1831,2429,1721,2947,4260,4668,3552,5376,8928
108232,1,112,2,1342,1540,1265,1977,2882,3242,2607,3517,6124
108232,1,312,5,489,889,456,970,1378,1426,945,1859,2804
108232,2,999,1,857,1411,614,1078,2268,1692,1471,2489,3960
108232,2,999,2,745,1166,574,978,1911,1552,1319,2144,3463
108232,2,999,5,112,245,40,100,357,140,152,345,497
108232,3,1,1,2,15,9,12,17,21,11,27,38
108232,3,1,2,2,15,8,12,17,20,10,27,37
108232,3,1,5,0,0,1,0,0,1,1,0,1
108232,4,2,1,142,281,155,243,423,398,297,524,821
108232,4,2,2,142,281,155,243,423,398,297,524,821
108232,5,3,1,249,440,151,300,689,451,400,740,1140
108232,5,3,2,247,433,150,297,680,447,397,730,1127
108232,5,3,5,2,7,1,3,9,4,3,10,13
108232,6,4,1,464,675,299,523,1139,822,763,1198,1961
108232,6,4,2,354,437,261,426,791,687,615,863,1478
108232,6,4,5,110,238,38,97,348,135,148,335,483
108232,7,999,1,963,996,1086,1842,1959,2928,2049,2838,4887
108232,7,999,2,592,367,677,982,959,1659,1269,1349,2618
108232,7,999,5,371,629,409,860,1000,1269,780,1489,2269
108232,8,5,1,514,619,441,798,1133,1239,955,1417,2372
108232,8,5,2,312,218,296,488,530,784,608,706,1314
108232,8,5,5,202,401,145,310,603,455,347,711,1058
108232,9,6,1,223,192,270,402,415,672,493,594,1087
108232,9,6,2,147,71,176,212,218,388,323,283,606
108232,9,6,5,76,121,94,190,197,284,170,311,481
108232,10,7,1,111,82,141,233,193,374,252,315,567
108232,10,7,2,74,36,97,113,110,210,171,149,320
108232,10,7,5,37,46,44,120,83,164,81,166,247
108232,11,8,1,83,75,157,245,158,402,240,320,560
108232,11,8,2,51,33,76,102,84,178,127,135,262
108232,11,8,5,32,42,81,143,74,224,113,185,298
108232,12,9,1,30,25,69,149,55,218,99,174,273
108232,12,9,2,7,9,29,62,16,91,36,71,107
108232,12,9,5,23,16,40,87,39,127,63,103,166
108232,13,10,1,2,3,8,15,5,23,10,18,28
108232,13,10,2,1,0,3,5,1,8,4,5,9
108232,13,10,5,1,3,5,10,4,15,6,13,19
108232,14,11,1,11,22,21,27,33,48,32,49,81
108232,14,11,2,5,7,14,17,12,31,19,24,43
108232,14,11,5,6,15,7,10,21,17,13,25,38
108667,1,412,1,295,343,1747,2722,638,4469,2042,3065,5107
108667,1,112,2,295,343,1747,2722,638,4469,2042,3065,5107
108667,2,999,1,202,215,1196,1476,417,2672,1398,1691,3089
108667,2,999,2,202,215,1196,1476,417,2672,1398,1691,3089
108667,3,1,1,14,22,241,376,36,617,255,398,653
108667,3,1,2,14,22,241,376,36,617,255,398,653
108667,4,2,1,105,97,375,325,202,700,480,422,902
108667,4,2,2,105,97,375,325,202,700,480,422,902
108667,5,3,1,41,47,331,386,88,717,372,433,805
108667,5,3,2,41,47,331,386,88,717,372,433,805
108667,6,4,1,42,49,249,389,91,638,291,438,729
108667,6,4,2,42,49,249,389,91,638,291,438,729
108667,7,999,1,93,128,551,1246,221,1797,644,1374,2018
108667,7,999,2,93,128,551,1246,221,1797,644,1374,2018
108667,8,5,1,33,50,235,397,83,632,268,447,715
108667,8,5,2,33,50,235,397,83,632,268,447,715
108667,9,6,1,22,23,111,314,45,425,133,337,470
108667,9,6,2,22,23,111,314,45,425,133,337,470
108667,10,7,1,21,21,82,185,42,267,103,206,309
108667,10,7,2,21,21,82,185,42,267,103,206,309
108667,11,8,1,13,17,64,184,30,248,77,201,278
108667,11,8,2,13,17,64,184,30,248,77,201,278
108667,12,9,1,4,13,43,139,17,182,47,152,199
108667,12,9,2,4,13,43,139,17,182,47,152,199
108667,13,10,1,0,4,16,27,4,43,16,31,47
108667,13,10,2,0,4,16,27,4,43,16,31,47
108807,1,412,1,1247,1691,3120,4190,2938,7310,4367,5881,10248
108807,1,112,2,1247,1691,3120,4190,2938,7310,4367,5881,10248
108807,2,999,1,1071,1418,2083,2716,2489,4799,3154,4134,7288
108807,2,999,2,1071,1418,2083,2716,2489,4799,3154,4134,7288
108807,3,1,1,50,71,691,1044,121,1735,741,1115,1856
108807,3,1,2,50,71,691,1044,121,1735,741,1115,1856
108807,4,2,1,677,927,523,490,1604,1013,1200,1417,2617
108807,4,2,2,677,927,523,490,1604,1013,1200,1417,2617
108807,5,3,1,231,292,457,600,523,1057,688,892,1580
108807,5,3,2,231,292,457,600,523,1057,688,892,1580
108807,6,4,1,113,128,412,582,241,994,525,710,1235
108807,6,4,2,113,128,412,582,241,994,525,710,1235
108807,7,999,1,176,273,1037,1474,449,2511,1213,1747,2960
108807,7,999,2,176,273,1037,1474,449,2511,1213,1747,2960
108807,8,5,1,80,128,367,548,208,915,447,676,1123
108807,8,5,2,80,128,367,548,208,915,447,676,1123
108807,9,6,1,44,76,215,347,120,562,259,423,682
108807,9,6,2,44,76,215,347,120,562,259,423,682
108807,10,7,1,20,31,161,206,51,367,181,237,418
108807,10,7,2,20,31,161,206,51,367,181,237,418
108807,11,8,1,20,26,193,222,46,415,213,248,461
108807,11,8,2,20,26,193,222,46,415,213,248,461
108807,12,9,1,10,12,86,136,22,222,96,148,244
108807,12,9,2,10,12,86,136,22,222,96,148,244
108807,13,10,1,2,0,15,15,2,30,17,15,32
108807,13,10,2,2,0,15,15,2,30,17,15,32
108852,1,412,1,40,66,0,0,106,0,40,66,106
108852,1,112,2,40,66,0,0,106,0,40,66,106
108852,2,999,1,32,51,0,0,83,0,32,51,83
108852,2,999,2,32,51,0,0,83,0,32,51,83
108852,4,2,1,14,20,0,0,34,0,14,20,34
108852,4,2,2,14,20,0,0,34,0,14,20,34
108852,5,3,1,11,17,0,0,28,0,11,17,28
108852,5,3,2,11,17,0,0,28,0,11,17,28
108852,6,4,1,7,14,0,0,21,0,7,14,21
108852,6,4,2,7,14,0,0,21,0,7,14,21
108852,7,999,1,8,15,0,0,23,0,8,15,23
108852,7,999,2,8,15,0,0,23,0,8,15,23
108852,8,5,1,2,11,0,0,13,0,2,11,13
108852,8,5,2,2,11,0,0,13,0,2,11,13
108852,9,6,1,2,2,0,0,4,0,2,2,4
108852,9,6,2,2,2,0,0,4,0,2,2,4
108852,10,7,1,2,2,0,0,4,0,2,2,4
108852,10,7,2,2,2,0,0,4,0,2,2,4
108852,11,8,1,2,0,0,0,2,0,2,0,2
108852,11,8,2,2,0,0,0,2,0,2,0,2
108870,1,412,1,173,164,0,0,337,0,173,164,337
108870,1,312,5,173,164,0,0,337,0,173,164,337
108870,2,999,1,33,50,0,0,83,0,33,50,83
108870,2,999,5,33,50,0,0,83,0,33,50,83
108870,5,3,1,1,1,0,0,2,0,1,1,2
108870,5,3,5,1,1,0,0,2,0,1,1,2
108870,6,4,1,32,49,0,0,81,0,32,49,81
108870,6,4,5,32,49,0,0,81,0,32,49,81
108870,7,999,1,140,114,0,0,254,0,140,114,254
108870,7,999,5,140,114,0,0,254,0,140,114,254
108870,8,5,1,81,73,0,0,154,0,81,73,154
108870,8,5,5,81,73,0,0,154,0,81,73,154
108870,9,6,1,40,30,0,0,70,0,40,30,70
108870,9,6,5,40,30,0,0,70,0,40,30,70
108870,10,7,1,14,7,0,0,21,0,14,7,21
108870,10,7,5,14,7,0,0,21,0,14,7,21
108870,11,8,1,5,4,0,0,9,0,5,4,9
108870,11,8,5,5,4,0,0,9,0,5,4,9
109208,1,412,1,2125,2864,8703,11730,4989,20433,10828,14594,25422
109208,1,112,2,2125,2864,8703,11730,4989,20433,10828,14594,25422
109208,2,999,1,1517,1861,4624,5596,3378,10220,6141,7457,13598
109208,2,999,2,1517,1861,4624,5596,3378,10220,6141,7457,13598
109208,3,1,1,49,69,566,772,118,1338,615,841,1456
109208,3,1,2,49,69,566,772,118,1338,615,841,1456
109208,4,2,1,872,985,1411,1498,1857,2909,2283,2483,4766
109208,4,2,2,872,985,1411,1498,1857,2909,2283,2483,4766
109208,5,3,1,352,475,1384,1577,827,2961,1736,2052,3788
109208,5,3,2,352,475,1384,1577,827,2961,1736,2052,3788
109208,6,4,1,244,332,1263,1749,576,3012,1507,2081,3588
109208,6,4,2,244,332,1263,1749,576,3012,1507,2081,3588
109208,7,999,1,608,1003,4078,6134,1611,10212,4686,7137,11823
109208,7,999,2,608,1003,4078,6134,1611,10212,4686,7137,11823
109208,8,5,1,227,349,1424,1989,576,3413,1651,2338,3989
109208,8,5,2,227,349,1424,1989,576,3413,1651,2338,3989
109208,9,6,1,177,227,1020,1413,404,2433,1197,1640,2837
109208,9,6,2,177,227,1020,1413,404,2433,1197,1640,2837
109208,10,7,1,86,144,624,922,230,1546,710,1066,1776
109208,10,7,2,86,144,624,922,230,1546,710,1066,1776
109208,11,8,1,81,192,645,1077,273,1722,726,1269,1995
109208,11,8,2,81,192,645,1077,273,1722,726,1269,1995
109208,12,9,1,32,83,308,643,115,951,340,726,1066
109208,12,9,2,32,83,308,643,115,951,340,726,1066
109208,13,10,1,5,8,57,90,13,147,62,98,160
109208,13,10,2,5,8,57,90,13,147,62,98,160
109208,14,11,1,0,0,1,0,0,1,1,0,1
109208,14,11,2,0,0,1,0,0,1,1,0,1
109350,1,412,1,1571,2211,3206,5069,3782,8275,4777,7280,12057
109350,1,112,2,1571,2211,3206,5069,3782,8275,4777,7280,12057
109350,2,999,1,1322,1716,2133,2936,3038,5069,3455,4652,8107
109350,2,999,2,1322,1716,2133,2936,3038,5069,3455,4652,8107
109350,3,1,1,70,90,280,514,160,794,350,604,954
109350,3,1,2,70,90,280,514,160,794,350,604,954
109350,4,2,1,759,964,696,802,1723,1498,1455,1766,3221
109350,4,2,2,759,964,696,802,1723,1498,1455,1766,3221
109350,5,3,1,321,427,652,853,748,1505,973,1280,2253
109350,5,3,2,321,427,652,853,748,1505,973,1280,2253
109350,6,4,1,172,235,505,767,407,1272,677,1002,1679
109350,6,4,2,172,235,505,767,407,1272,677,1002,1679
109350,7,999,1,249,495,1072,2133,744,3205,1321,2628,3949
109350,7,999,2,249,495,1072,2133,744,3205,1321,2628,3949
109350,8,5,1,115,195,407,786,310,1193,522,981,1503
109350,8,5,2,115,195,407,786,310,1193,522,981,1503
109350,9,6,1,56,103,251,484,159,735,307,587,894
109350,9,6,2,56,103,251,484,159,735,307,587,894
